,txt,label,distance,intent,annotated_txt
5480,Mim preocupo por um lado e pelo outro,55,0.4900104294071395,inform,Mim preocupo por um lado e pelo outro
5481,O sócio do meu esposo coloca a máscara que cobre só a boca Não se protege E ele tem contato com ele sem máscara Recebe visitas de pessoas que não usam máscara,6,0.3277782107411849,inform,O sócio do meu esposo coloca a máscara que cobre só a boca Não se protege E ele tem contato com ele sem máscara Recebe visitas de pessoas que não usam máscara
5482,Tudo isso mim preocupa,3,0.4239733680068233,inform,Tudo isso mim preocupa
5483,Já procurei outra vez  Mais fizeram apenas um diazepam e mim mandaram p casa,9,0.5133547478397211,inform,Já procurei outra vez  Mais fizeram apenas um diazepam e mim mandaram p casa
5484,Se eu ficar tomando essas medicações como vou trabalhar no dia seguinte e dirigir?,44,0.3826288277519231,request_inform,Se eu ficar tomando essas medicações como vou trabalhar no dia seguinte e dirigir?
5485,Nem ele e nem a família dele,30,0.5473535722611833,inform,Nem ele e nem a família dele
5486,Estou com o nariz querendo entupir Já entro em Pânico,28,0.2734173178305386,inform_symptoms,Estou com o nariz querendo entupir Já entro em [Pânico](SINTOMA)
5487,Com medo de gripar e estar com o corona virus,38,0.2543477718817682,inform_symptoms,Com medo de gripar e estar com o corona virus
5488,Sem mais sintomas,23,0.2552601934137377,inform_symptoms,Sem mais sintomas
5489,Mais aí vem a falta de ar Aí eu não sei se é a doença ou a síndrome do Pânico,37,0.4413554611013386,inform_symptoms,Mais aí vem a [falta de ar](SINTOMA) Aí eu não sei se é a doença ou a síndrome do Pânico
5490,Pq tenho q levar meu filho para a fonoaudióloga E p trabalho não libera 2 dias na semana,32,0.4637047236258934,inform,Pq tenho q levar meu filho para a fonoaudióloga E p trabalho não libera 2 dias na semana
5491,Então optei por ele,58,0.4622748169800889,inform,Então optei por ele
5492,Só q no momento também não está funciona,45,0.5302729180652874,inform,Só q no momento também não está funciona
5493,Aí fica complicado,35,0.4309596392698799,inform,Aí fica complicado
5494,Faço isso todos os dias,3,0.3746829047345497,inform,Faço isso todos os dias
5495,Mais não tenho sucesso,27,0.4744963746432263,inform,Mais não tenho sucesso
5496,Nem com ele e nem com a família dele,30,0.5192519031681706,inform,Nem com ele e nem com a família dele
5497,"Mando mensagens,vídeos tudo o que posso no grupo da família e nada",30,0.6685284503058802,inform,"Mando mensagens,vídeos tudo o que posso no grupo da família e nada"
5498,Entrarei sim,46,0.3393769835278393,inform,Entrarei sim
5499,Complicado um atendimento com a psiquiatra nesse período,53,0.5466031226735666,inform,Complicado um atendimento com a psiquiatra nesse período
5500,Como dirijo todos os dias 150 km por dia Sozinha Tenho medo de aumentar a dosagem,55,0.5710625419768719,inform,Como dirijo todos os dias 150 km por dia Sozinha Tenho medo de aumentar a dosagem
5501,Olha É tudo tão complicado,3,0.4716664034469284,inform,Olha É tudo tão complicado
5502,O que mais vc acha que devo fazer,26,0.2949172353251187,inform,O que mais vc acha que devo fazer
5503,Como posso melhorar essa situação?,26,0.3152791124874983,request_inform,Como posso melhorar essa situação?
5504,Comer A ansiedade mim faz comer e comer,55,0.4122362039624609,inform_symptoms,Comer A [ansiedade](SINTOMA) mim faz comer e comer
5505,E estou tentando emagrecer,7,0.4737217389898805,inform_symptoms,E estou tentando emagrecer
5506,Não Só em casa mesmo,1,0.2495496762330139,inform,Não Só em casa mesmo
5507,Mais apesar de estudos dizer que melhora No momento não vejo isso,27,0.5034518661402243,inform,Mais apesar de estudos dizer que melhora No momento não vejo isso
5508,E a noite é pior,27,0.574867481454223,inform,E a noite é pior
5509,Quase sempre os momentos de crise,2,0.5285106864485962,inform,Quase sempre os momentos de crise
5510,A cabeça passa mil e uma coisa,8,0.3379339618602699,inform_symptoms,A cabeça passa mil e uma coisa
5511,Assistindo televisão,1,0.6841915089450442,inform,Assistindo televisão
5512,Procurando distrair,51,0.5748866313712888,inform,Procurando distrair
5513,Ah Comprar,57,0.4988440130308327,inform,Ah Comprar
5514,O que faz com que eu mim endivide cada vez mais,3,0.5615550487060941,inform,O que faz com que eu mim endivide cada vez mais
5515,Outro problema,27,0.5803774452817227,inform,Outro problema
5516,Tá difícil,35,0.4000500941001911,inform,Tá difícil
5517,Bem que eu queria encontrar PAZ,46,0.5920184957722869,inform,Bem que eu queria encontrar PAZ
5518,E fora meditação tem mais alguma coisa?,41,0.5840334778613453,request_inform,E fora meditação tem mais alguma coisa?
5519,"Queria achar uma coisa que eu goste,que mim atraia",46,0.6468078979081634,inform,"Queria achar uma coisa que eu goste,que mim atraia"
5520,Obrigada.pela atenção,50,0.2214766233974074,greeting,Obrigada.pela atenção
5521,"Hoje estou com tosse, coceira na garganta que irradia pro ouvido, nariz entupido e escorrendo",56,0.2361234327283229,inform_symptoms,"Hoje estou com [tosse](SINTOMA), [coceira na garganta](SINTOMA) que irradia pro ouvido, nariz entupido e escorrendo"
5522,Não dormi direito nessa madrugada pelo incomodo no nariz,28,0.3360021853559523,inform_symptoms,Não dormi direito nessa madrugada pelo incomodo no nariz
5523,"Depois do último atendimento eu fui na UPA hoje, fiz raio-x porque eu estava com cansaço na respiração",21,0.5047935844510992,inform,"Depois do último atendimento eu fui na UPA hoje, fiz raio-x porque eu estava com [cansaço](SINTOMA) na respiração"
5524,O dr disse que tava normal o exame,25,0.4551204314681205,inform,O dr disse que tava normal o exame
5525,Eu comecei os sintomas está com 8 dias hoje,23,0.2160173348722797,inform,Eu comecei os sintomas está com 8 dias hoje
5526,Eu fiquei com esses sintomas respiratórios fazem 4 dias,56,0.3123471869787594,inform_symptoms,Eu fiquei com esses sintomas respiratórios fazem 4 dias
5527,"Tudo começou com dor na garganta, dor de cabeça febre e diarréia. Aí de 4 dias atrás pra cá eu tô com garganta coçando, nariz entupido e secreção no nariz",56,0.2160005035006282,inform_symptoms,"Tudo começou com dor na garganta, [dor de cabeça](SINTOMA) [febre](SINTOMA) e [diarréia](SINTOMA). Aí de 4 dias atrás pra cá eu tô com garganta coçando, nariz entupido e secreção no nariz"
5528,E ainda estou com diarréia,42,0.2433600812161638,inform_symptoms,E ainda estou com [diarréia](SINTOMA)
5529,Totalizando eu fui na upa três vezes desde que adoeci. Totalizando estou doente a 8 dias.,21,0.5229125666449368,inform,Totalizando eu fui na upa três vezes desde que adoeci. Totalizando estou doente a 8 dias.
5530,Só raio-x e hermograma completo,31,0.6062598897449086,inform,Só raio-x e hermograma completo
5531,Pelo o que dr disse não,18,0.499290709647109,inform,Pelo o que dr disse não
5532,"Mas estou sentindo muita for nas costas, não consigo nem segurar minha bebe",59,0.4322542891243883,inform_symptoms,"Mas estou sentindo muita for nas costas, não consigo nem segurar minha bebe"
5533,E estou muito cansada,22,0.3149245633590367,inform_symptoms,E estou muito cansada
5534,Mal estar intenso estou tendo,19,0.328282886398301,inform_symptoms,[Mal estar](SINTOMA) intenso estou tendo
5535,"Febre não, e o dr disse que a saturação está boa mas me sinto cansada",33,0.2867144136403744,inform_symptoms,"[Febre](SINTOMA) não, e o dr disse que a saturação está boa mas me sinto cansada"
5536,Não consigo dormir,22,0.2946383280851069,inform_symptoms,Não consigo dormir
5537,Devido o incomodo do nariz e garganta,28,0.2507717432546551,inform_symptoms,Devido o incomodo do nariz e [garganta](SINTOMA)
5538,Fica tudo entupido,3,0.4099648676901165,inform,Fica tudo entupido
5539,A respiração fica difícil,39,0.2031936036582363,inform_symptoms,A respiração fica difícil
5540,Sensação ruim a noite toda,19,0.3660578980543181,inform_symptoms,Sensação ruim a noite toda
5541,To me forçando a comer porque não sinto fome,45,0.3835391170196391,inform_symptoms,To me forçando a comer porque não sinto fome
5542,Quando eu deito pra dormir piora tudo. As duas narinas entopem,22,0.4726776671060743,inform_symptoms,Quando eu deito pra dormir piora tudo. As duas narinas entopem
5543,Também sinto dores nas costas,59,0.2242772329286551,inform_symptoms,Também sinto dores nas costas
5544,Retorno,57,0.3856119750454023,inform,Retorno
5545,"Dr, ei gostaria de saber se posso tomar loratadina para tratar esses sintomas de garganta e congestão nasal",15,0.3707392973355146,request_inform,"Dr, ei gostaria de saber se posso tomar loratadina para tratar esses sintomas de [garganta](SINTOMA) e [congestão nasal](SINTOMA)"
5546,Ou pode agravar a situação no meu caso de suspeita de covid,29,0.4973507738266675,request_inform,Ou pode agravar a situação no meu caso de suspeita de covid
5547,Dr eu fui hoje na upa e o dr passou esses remédios,9,0.4234315369351176,inform,Dr eu fui hoje na upa e o dr passou esses remédios
5548,Azitromicina e loratadina,54,0.3866864747393083,inform_medicine,Azitromicina e loratadina
5549,"Entendi, eu perguntei porque tá saindo um monte de notícias que não se devem tomar remédios por conta do covid que pode agravar a situação",53,0.6032778966434427,request_inform,"Entendi, eu perguntei porque tá saindo um monte de notícias que não se devem tomar remédios por conta do covid que pode agravar a situação"
5550,Você consegue decifrar pra mim quantas vezes tem dizendo pra tomar?,44,0.5513614516427379,request_inform,Você consegue decifrar pra mim quantas vezes tem dizendo pra tomar?
5551,Comprei loratadina em comprimido,9,0.3733754439124743,inform_medicine,Comprei loratadina em comprimido
5552,Eu posso tomar agora então? Porque não tomei pela manhã,44,0.4182268780482354,request_inform,Eu posso tomar agora então? Porque não tomei pela manhã
5553,"O meu medo mesmo Dr é porque escuto muita gente dizer que não pode tal remédio, que só pode paracetamol",0,0.3791360768337132,inform_medicine,"O meu medo mesmo Dr é porque escuto muita gente dizer que não pode tal remédio, que só pode paracetamol"
5554,Eu sei que quem passou foi o médico mas a gente acaba se preucoando,53,0.4168905373041007,inform,Eu sei que quem passou foi o médico mas a gente acaba se preucoando
5555,De dar alguma reação ou piorar o caso de covid,29,0.5472506263718429,inform,De dar alguma reação ou piorar o caso de covid
5556,Tudo bem eu vi na bula que ele não contém corticóide e nem contém ibuprofeno,9,0.467156786295443,inform_medicine,Tudo bem eu vi na bula que ele não contém corticóide e nem contém ibuprofeno
5557,É mais pra sintoma de alergia,23,0.4342443718745495,inform_symptoms,É mais pra sintoma de [alergia](SINTOMA)
5558,Então vou tomar,46,0.281677587055313,inform_medicine,Então vou tomar
5559,Obrigada Dr espero que tudo isso passe porque minha bebe já tá sentindo minha falta,32,0.4451153069959507,greeting,Obrigada Dr espero que tudo isso passe porque minha bebe já tá sentindo minha falta
5560,Dr vocês teriam atendimento piscologico?,41,0.4428294442608504,request_inform,Dr vocês teriam atendimento piscologico?
5561,Gostaria muito,46,0.4162802425959491,greeting,Gostaria muito
5562,"Tudo bem, muito obrigada!",50,0.1818473133996604,greeting,"Tudo bem, muito obrigada!"
5563,E agora dor na cabeça,8,0.2272791663382417,inform_symptoms,E agora dor na cabeça
5564,Estou a 7dias sem olfato e nem paladar,52,0.2290144455517103,inform_symptoms,Estou a 7dias sem olfato e nem paladar
5565,Estou apavorada,7,0.2796873934557591,inform,Estou apavorada
5566,medo de piorar,55,0.3786670832391499,inform_symptoms,medo de piorar
5567,quantos dias a doença pode durar?,16,0.5574429397130773,request_inform,quantos dias a doença pode durar?
5568,Já estou a 7,7,0.4692304442571838,inform,Já estou a 7
5569,Sou diabética,7,0.3916953383266554,inform_symptoms,Sou diabética
5570,"Tb tenho panico ,depressao e ansiedade",55,0.3074925276253651,inform_symptoms,"Tb tenho panico ,depressao e [ansiedade](SINTOMA)"
5571,Estou febril,7,0.3720650183186289,inform_symptoms,Estou [febril](SINTOMA)
5572,Sem olfato e paladar,52,0.2290557648932698,inform_symptoms,Sem olfato e paladar
5573,Sem fome,18,0.3952442564189969,inform_symptoms,Sem fome
5574,Febre passou,13,0.3518655623965686,inform_symptoms,[Febre](SINTOMA) passou
5575,Febre baixa,13,0.376816933066519,inform_symptoms,[Febre](SINTOMA) baixa
5576,Rapaz estou com uma tose,7,0.2929643213450285,inform_symptoms,Rapaz estou com uma tose
5577,E nariz entupido,28,0.1707927707162536,inform_symptoms,E [nariz](SINTOMA) entupido
5578,Meu nariz entupido já tá com mais d 15 dias,28,0.1706950409547299,inform_symptoms,Meu nariz entupido já tá com mais d 15 dias
5579,Tou lavando,54,0.5841924743260144,inform_medicine,Tou lavando
5580,O jato é p coloca d uma vez e,58,0.5326306880506732,inform,O jato é p coloca d uma vez e
5581,Um calor insuportável,35,0.472871699312875,inform_symptoms,Um calor insuportável
5582,Oq vc me diz,4,0.4280556135770922,request_inform,Oq vc me diz
5583,Aí da não tive febre por mais de 48h,13,0.1834330025130545,inform_symptoms,Aí da não tive [febre](SINTOMA) por mais de 48h
5584,Estou aguardando esse período.,46,0.5652068516700214,inform,Estou aguardando esse período.
5585,Acordei hoje por volta de 09:30 me sentindo indisposto.,21,0.4587547633509777,inform_symptoms,Acordei hoje por volta de 09:30 me sentindo indisposto.
5586,Não estou me sentindo bem mentalmente,19,0.2770672694633612,inform_symptoms,Não estou me sentindo bem mentalmente
5587,Porque tenho pra mim estou com o Corona e isso não sai da cabeça,45,0.5401206248761024,inform_symptoms,Porque tenho pra mim estou com o Corona e isso não sai da cabeça
5588,E esta me prejudicando mentalmente,7,0.4932644281181352,inform,E esta me prejudicando mentalmente
5589,Se eu fizesse o exame ficaria mais aliviado,25,0.3180318084075352,inform,Se eu fizesse o exame ficaria mais aliviado
5590,Eu sinto dores de cabeça,8,0.2342718914662493,inform_symptoms,Eu sinto [dores de cabeça](SINTOMA)
5591,Um pouco de falta de ar,37,0.181300089048514,inform_symptoms,Um pouco de [falta de ar](SINTOMA)
5592,É que eu tenho pessoas em casa com as msm coisa,1,0.3773701537616459,inform,É que eu tenho pessoas em casa com as msm coisa
5593,Como minha mãe e ela tem problema de pressão alta,32,0.4038242701466902,inform_symptoms,Como minha mãe e ela tem problema de pressão alta
5594,E o medo que isso possa se agravar e já seja tarde,55,0.4750719367681654,inform,E o medo que isso possa se agravar e já seja tarde
5595,Isso mexe muito com a cabeça da gente,8,0.4832385775512076,inform,Isso mexe muito com a cabeça da gente
5596,Vejo por aí que tem gente que não está com todos os sintomas porém estar infectado,23,0.317381813960902,inform,Vejo por aí que tem gente que não está com todos os sintomas porém estar infectado
5597,Tem apenas um escorrimento de nariz,28,0.317551438378914,inform_symptoms,Tem apenas um escorrimento de nariz
5598,Que a gente deveria tomar mais previdência,51,0.736806715573084,inform,Que a gente deveria tomar mais previdência
5599,Para que possamos buscar um tratamento,53,0.6415607070771537,request_inform,Para que possamos buscar um tratamento
5600,4 dias assim,16,0.1404134166931453,inform,4 dias assim
5601,Se não morro durante esses dias não é amanhã que vou morrer,21,0.444737804491131,inform,Se não morro durante esses dias não é amanhã que vou morrer
5602,Então tchau,4,0.3312622434465184,inform,Então tchau
5603,Como um atendente já tinha falado aí eles só fazem exames em pasciente graves então se eu for não vai adiantar nada então melhor ficar em casa,53,0.5151190826406176,inform,Como um atendente já tinha falado aí eles só fazem exames em pasciente graves então se eu for não vai adiantar nada então melhor ficar em casa
